species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
salinomyces_thailandica,salinomyces_thailandica_genomic.fna,salinomyces_thailandica_cds_from_gff.fna,salinomyces_thailandica.gff,salinomyces_thailandica,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_005059885.1/download?include_annotation_type=CDS_FASTA"" --output salinomyces_thailandica_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_005059885.1/download?include_annotation_type=GENOME_FASTA"" --output salinomyces_thailandica_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_005059885.1/download?include_annotation_type=PROT_FASTA"" --output salinomyces_thailandica_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_005059885.1/download?include_annotation_type=GENOME_GFF"" --output salinomyces_thailandica_gff_download.zip",NCBI,
candida_inconspicua,candida_inconspicua_genomic.fna,candida_inconspicua_cds_from_gff.fna,candida_inconspicua.gff,candida_inconspicua,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004931855.1/download?include_annotation_type=CDS_FASTA"" --output candida_inconspicua_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004931855.1/download?include_annotation_type=GENOME_FASTA"" --output candida_inconspicua_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004931855.1/download?include_annotation_type=PROT_FASTA"" --output candida_inconspicua_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004931855.1/download?include_annotation_type=GENOME_GFF"" --output candida_inconspicua_gff_download.zip",NCBI,
botrytis_galanthina,botrytis_galanthina_genomic.fna,botrytis_galanthina_cds_from_gff.fna,botrytis_galanthina.gff,botrytis_galanthina,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004916875.1/download?include_annotation_type=CDS_FASTA"" --output botrytis_galanthina_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004916875.1/download?include_annotation_type=GENOME_FASTA"" --output botrytis_galanthina_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004916875.1/download?include_annotation_type=PROT_FASTA"" --output botrytis_galanthina_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004916875.1/download?include_annotation_type=GENOME_GFF"" --output botrytis_galanthina_gff_download.zip",NCBI,
ascodesmis_nigricans,ascodesmis_nigricans_genomic.fna,ascodesmis_nigricans_cds_from_gff.fna,ascodesmis_nigricans.gff,ascodesmis_nigricans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786065.1/download?include_annotation_type=CDS_FASTA"" --output ascodesmis_nigricans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786065.1/download?include_annotation_type=GENOME_FASTA"" --output ascodesmis_nigricans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786065.1/download?include_annotation_type=PROT_FASTA"" --output ascodesmis_nigricans_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786065.1/download?include_annotation_type=GENOME_GFF"" --output ascodesmis_nigricans_gff_download.zip",NCBI,
botryotinia_narcissicola,botryotinia_narcissicola_genomic.fna,botryotinia_narcissicola_cds_from_gff.fna,botryotinia_narcissicola.gff,botryotinia_narcissicola,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786225.1/download?include_annotation_type=CDS_FASTA"" --output botryotinia_narcissicola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786225.1/download?include_annotation_type=GENOME_FASTA"" --output botryotinia_narcissicola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786225.1/download?include_annotation_type=PROT_FASTA"" --output botryotinia_narcissicola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786225.1/download?include_annotation_type=GENOME_GFF"" --output botryotinia_narcissicola_gff_download.zip",NCBI,
botrytis_hyacinthi,botrytis_hyacinthi_genomic.fna,botrytis_hyacinthi_cds_from_gff.fna,botrytis_hyacinthi.gff,botrytis_hyacinthi,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786245.1/download?include_annotation_type=CDS_FASTA"" --output botrytis_hyacinthi_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786245.1/download?include_annotation_type=GENOME_FASTA"" --output botrytis_hyacinthi_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786245.1/download?include_annotation_type=PROT_FASTA"" --output botrytis_hyacinthi_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786245.1/download?include_annotation_type=GENOME_GFF"" --output botrytis_hyacinthi_gff_download.zip",NCBI,
botryotinia_convoluta,botryotinia_convoluta_genomic.fna,botryotinia_convoluta_cds_from_gff.fna,botryotinia_convoluta.gff,botryotinia_convoluta,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786275.1/download?include_annotation_type=CDS_FASTA"" --output botryotinia_convoluta_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786275.1/download?include_annotation_type=GENOME_FASTA"" --output botryotinia_convoluta_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786275.1/download?include_annotation_type=PROT_FASTA"" --output botryotinia_convoluta_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786275.1/download?include_annotation_type=GENOME_GFF"" --output botryotinia_convoluta_gff_download.zip",NCBI,
botrytis_tulipae,botrytis_tulipae_genomic.fna,botrytis_tulipae_cds_from_gff.fna,botrytis_tulipae.gff,botrytis_tulipae,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786125.1/download?include_annotation_type=CDS_FASTA"" --output botrytis_tulipae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786125.1/download?include_annotation_type=GENOME_FASTA"" --output botrytis_tulipae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786125.1/download?include_annotation_type=PROT_FASTA"" --output botrytis_tulipae_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004786125.1/download?include_annotation_type=GENOME_GFF"" --output botrytis_tulipae_gff_download.zip",NCBI,
botryotinia_calthae,botryotinia_calthae_genomic.fna,botryotinia_calthae_cds_from_gff.fna,botryotinia_calthae.gff,botryotinia_calthae,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004379285.1/download?include_annotation_type=CDS_FASTA"" --output botryotinia_calthae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004379285.1/download?include_annotation_type=GENOME_FASTA"" --output botryotinia_calthae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004379285.1/download?include_annotation_type=PROT_FASTA"" --output botryotinia_calthae_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004379285.1/download?include_annotation_type=GENOME_GFF"" --output botryotinia_calthae_gff_download.zip",NCBI,
aspergillus_viridinutans,aspergillus_viridinutans_genomic.fna,aspergillus_viridinutans_cds_from_gff.fna,aspergillus_viridinutans.gff,aspergillus_viridinutans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_018404265.1/download?include_annotation_type=CDS_FASTA"" --output aspergillus_viridinutans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_018404265.1/download?include_annotation_type=GENOME_FASTA"" --output aspergillus_viridinutans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_018404265.1/download?include_annotation_type=PROT_FASTA"" --output aspergillus_viridinutans_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_018404265.1/download?include_annotation_type=GENOME_GFF"" --output aspergillus_viridinutans_gff_download.zip",NCBI,
colletotrichum_sidae,colletotrichum_sidae_genomic.fna,colletotrichum_sidae_cds_from_gff.fna,colletotrichum_sidae.gff,colletotrichum_sidae,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367935.1/download?include_annotation_type=CDS_FASTA"" --output colletotrichum_sidae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367935.1/download?include_annotation_type=GENOME_FASTA"" --output colletotrichum_sidae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367935.1/download?include_annotation_type=PROT_FASTA"" --output colletotrichum_sidae_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367935.1/download?include_annotation_type=GENOME_GFF"" --output colletotrichum_sidae_gff_download.zip",NCBI,
colletotrichum_trifolii,colletotrichum_trifolii_genomic.fna,colletotrichum_trifolii_cds_from_gff.fna,colletotrichum_trifolii.gff,colletotrichum_trifolii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367215.1/download?include_annotation_type=CDS_FASTA"" --output colletotrichum_trifolii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367215.1/download?include_annotation_type=GENOME_FASTA"" --output colletotrichum_trifolii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367215.1/download?include_annotation_type=PROT_FASTA"" --output colletotrichum_trifolii_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004367215.1/download?include_annotation_type=GENOME_GFF"" --output colletotrichum_trifolii_gff_download.zip",NCBI,
colletotrichum_spinosum,colletotrichum_spinosum_genomic.fna,colletotrichum_spinosum_cds_from_gff.fna,colletotrichum_spinosum.gff,colletotrichum_spinosum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004366825.1/download?include_annotation_type=CDS_FASTA"" --output colletotrichum_spinosum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004366825.1/download?include_annotation_type=GENOME_FASTA"" --output colletotrichum_spinosum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004366825.1/download?include_annotation_type=PROT_FASTA"" --output colletotrichum_spinosum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004366825.1/download?include_annotation_type=GENOME_GFF"" --output colletotrichum_spinosum_gff_download.zip",NCBI,
monosporascus_sp,monosporascus_sp_mg162_genomic.fna,monosporascus_sp_mg162_cds_from_gff.fna,monosporascus_sp_mg162.gff,monosporascus_sp_mg162,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004155945.1/download?include_annotation_type=CDS_FASTA"" --output monosporascus_sp_mg162_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004155945.1/download?include_annotation_type=GENOME_FASTA"" --output monosporascus_sp_mg162_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004155945.1/download?include_annotation_type=PROT_FASTA"" --output monosporascus_sp_mg162_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004155945.1/download?include_annotation_type=GENOME_GFF"" --output monosporascus_sp_mg162_gff_download.zip",NCBI,
monosporascus_cannonballus,monosporascus_cannonballus_genomic.fna,monosporascus_cannonballus_cds_from_gff.fna,monosporascus_cannonballus.gff,monosporascus_cannonballus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154925.1/download?include_annotation_type=CDS_FASTA"" --output monosporascus_cannonballus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154925.1/download?include_annotation_type=GENOME_FASTA"" --output monosporascus_cannonballus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154925.1/download?include_annotation_type=PROT_FASTA"" --output monosporascus_cannonballus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154925.1/download?include_annotation_type=GENOME_GFF"" --output monosporascus_cannonballus_gff_download.zip",NCBI,
monosporascus_ibericus,monosporascus_ibericus_genomic.fna,monosporascus_ibericus_cds_from_gff.fna,monosporascus_ibericus.gff,monosporascus_ibericus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154915.1/download?include_annotation_type=CDS_FASTA"" --output monosporascus_ibericus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154915.1/download?include_annotation_type=GENOME_FASTA"" --output monosporascus_ibericus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154915.1/download?include_annotation_type=PROT_FASTA"" --output monosporascus_ibericus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_004154915.1/download?include_annotation_type=GENOME_GFF"" --output monosporascus_ibericus_gff_download.zip",NCBI,
fusarium_ambrosium,fusarium_ambrosium_genomic.fna,fusarium_ambrosium_cds_from_gff.fna,fusarium_ambrosium.gff,fusarium_ambrosium,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947045.1/download?include_annotation_type=CDS_FASTA"" --output fusarium_ambrosium_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947045.1/download?include_annotation_type=GENOME_FASTA"" --output fusarium_ambrosium_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947045.1/download?include_annotation_type=PROT_FASTA"" --output fusarium_ambrosium_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947045.1/download?include_annotation_type=GENOME_GFF"" --output fusarium_ambrosium_gff_download.zip",NCBI,
fusarium_floridanum,fusarium_floridanum_genomic.fna,fusarium_floridanum_cds_from_gff.fna,fusarium_floridanum.gff,fusarium_floridanum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947005.1/download?include_annotation_type=CDS_FASTA"" --output fusarium_floridanum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947005.1/download?include_annotation_type=GENOME_FASTA"" --output fusarium_floridanum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947005.1/download?include_annotation_type=PROT_FASTA"" --output fusarium_floridanum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003947005.1/download?include_annotation_type=GENOME_GFF"" --output fusarium_floridanum_gff_download.zip",NCBI,
fusarium_duplospermum,fusarium_duplospermum_genomic.fna,fusarium_duplospermum_cds_from_gff.fna,fusarium_duplospermum.gff,fusarium_duplospermum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003946985.1/download?include_annotation_type=CDS_FASTA"" --output fusarium_duplospermum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003946985.1/download?include_annotation_type=GENOME_FASTA"" --output fusarium_duplospermum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003946985.1/download?include_annotation_type=PROT_FASTA"" --output fusarium_duplospermum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003946985.1/download?include_annotation_type=GENOME_GFF"" --output fusarium_duplospermum_gff_download.zip",NCBI,
valsa_malicola,valsa_malicola_genomic.fna,valsa_malicola_cds_from_gff.fna,valsa_malicola.gff,valsa_malicola,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795315.1/download?include_annotation_type=CDS_FASTA"" --output valsa_malicola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795315.1/download?include_annotation_type=GENOME_FASTA"" --output valsa_malicola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795315.1/download?include_annotation_type=PROT_FASTA"" --output valsa_malicola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795315.1/download?include_annotation_type=GENOME_GFF"" --output valsa_malicola_gff_download.zip",NCBI,
cytospora_leucostoma,cytospora_leucostoma_genomic.fna,cytospora_leucostoma_cds_from_gff.fna,cytospora_leucostoma.gff,cytospora_leucostoma,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795295.1/download?include_annotation_type=CDS_FASTA"" --output cytospora_leucostoma_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795295.1/download?include_annotation_type=GENOME_FASTA"" --output cytospora_leucostoma_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795295.1/download?include_annotation_type=PROT_FASTA"" --output cytospora_leucostoma_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003795295.1/download?include_annotation_type=GENOME_GFF"" --output cytospora_leucostoma_gff_download.zip",NCBI,
chaetothyriales_sp,chaetothyriales_sp_cbs_134916_genomic.fna,chaetothyriales_sp_cbs_134916_cds_from_gff.fna,chaetothyriales_sp_cbs_134916.gff,chaetothyriales_sp_cbs_134916,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003709845.1/download?include_annotation_type=CDS_FASTA"" --output chaetothyriales_sp_cbs_134916_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003709845.1/download?include_annotation_type=GENOME_FASTA"" --output chaetothyriales_sp_cbs_134916_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003709845.1/download?include_annotation_type=PROT_FASTA"" --output chaetothyriales_sp_cbs_134916_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003709845.1/download?include_annotation_type=GENOME_GFF"" --output chaetothyriales_sp_cbs_134916_gff_download.zip",NCBI,
fusarium_kuroshium,fusarium_kuroshium_genomic.fna,fusarium_kuroshium_cds_from_gff.fna,fusarium_kuroshium.gff,fusarium_kuroshium,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003698175.1/download?include_annotation_type=CDS_FASTA"" --output fusarium_kuroshium_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003698175.1/download?include_annotation_type=GENOME_FASTA"" --output fusarium_kuroshium_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003698175.1/download?include_annotation_type=PROT_FASTA"" --output fusarium_kuroshium_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003698175.1/download?include_annotation_type=GENOME_GFF"" --output fusarium_kuroshium_gff_download.zip",NCBI,
spathaspora_sp,spathaspora_sp_ja1_genomic.fna,spathaspora_sp_ja1_cds_from_gff.fna,spathaspora_sp_ja1.gff,spathaspora_sp_ja1,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676035.1/download?include_annotation_type=CDS_FASTA"" --output spathaspora_sp_ja1_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676035.1/download?include_annotation_type=GENOME_FASTA"" --output spathaspora_sp_ja1_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676035.1/download?include_annotation_type=PROT_FASTA"" --output spathaspora_sp_ja1_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676035.1/download?include_annotation_type=GENOME_GFF"" --output spathaspora_sp_ja1_gff_download.zip",NCBI,
meyerozyma_sp,meyerozyma_sp_ja9_genomic.fna,meyerozyma_sp_ja9_cds_from_gff.fna,meyerozyma_sp_ja9.gff,meyerozyma_sp_ja9,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676015.1/download?include_annotation_type=CDS_FASTA"" --output meyerozyma_sp_ja9_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676015.1/download?include_annotation_type=GENOME_FASTA"" --output meyerozyma_sp_ja9_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676015.1/download?include_annotation_type=PROT_FASTA"" --output meyerozyma_sp_ja9_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003676015.1/download?include_annotation_type=GENOME_GFF"" --output meyerozyma_sp_ja9_gff_download.zip",NCBI,
zygotorulaspora_mrakii,zygotorulaspora_mrakii_genomic.fna,zygotorulaspora_mrakii_cds_from_gff.fna,zygotorulaspora_mrakii.gff,zygotorulaspora_mrakii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_013402915.1/download?include_annotation_type=CDS_FASTA"" --output zygotorulaspora_mrakii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_013402915.1/download?include_annotation_type=GENOME_FASTA"" --output zygotorulaspora_mrakii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_013402915.1/download?include_annotation_type=PROT_FASTA"" --output zygotorulaspora_mrakii_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_013402915.1/download?include_annotation_type=GENOME_GFF"" --output zygotorulaspora_mrakii_gff_download.zip",NCBI,
golovinomyces_cichoracearum,golovinomyces_cichoracearum_genomic.fna,golovinomyces_cichoracearum_cds_from_gff.fna,golovinomyces_cichoracearum.gff,golovinomyces_cichoracearum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003611235.1/download?include_annotation_type=CDS_FASTA"" --output golovinomyces_cichoracearum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003611235.1/download?include_annotation_type=GENOME_FASTA"" --output golovinomyces_cichoracearum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003611235.1/download?include_annotation_type=PROT_FASTA"" --output golovinomyces_cichoracearum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003611235.1/download?include_annotation_type=GENOME_GFF"" --output golovinomyces_cichoracearum_gff_download.zip",NCBI,
