species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
terfezia_claveryi,terfezia_claveryi_t7_v1_0_genomic.fna,terfezia_claveryi_t7_v1_0_cds_from_gff.fna,terfezia_claveryi_t7_v1_0.gff,terfezia_claveryi_t7_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tercla1/download/Tercla1_GeneCatalog_CDS_20170113.fasta.gz"" --output data/MycoCosm/cds/terfezia_claveryi_t7_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tercla1/download/Tercla1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/terfezia_claveryi_t7_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tercla1/download/Tercla1_GeneCatalog_proteins_20170113.aa.fasta.gz"" --output data/MycoCosm/proteomes/terfezia_claveryi_t7_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tercla1/download/Tercla1_GeneCatalog_20170113.gff3.gz"" --output data/MycoCosm/gff/terfezia_claveryi_t7_v1_0.gff_gff_download.gz"
teratosphaeriaceae_sp,teratosphaeriaceae_sp_nc1134_v1_0_genomic.fna,teratosphaeriaceae_sp_nc1134_v1_0_cds_from_gff.fna,teratosphaeriaceae_sp_nc1134_v1_0.gff,teratosphaeriaceae_sp_nc1134_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TerNC1134_1/download/TerNC1134_1_GeneCatalog_CDS_20190222.fasta.gz"" --output data/MycoCosm/cds/teratosphaeriaceae_sp_nc1134_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TerNC1134_1/download/TerNC1134_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/teratosphaeriaceae_sp_nc1134_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TerNC1134_1/download/TerNC1134_1_GeneCatalog_proteins_20190222.aa.fasta.gz"" --output data/MycoCosm/proteomes/teratosphaeriaceae_sp_nc1134_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TerNC1134_1/download/TerNC1134_1_GeneCatalog_20190222.gff3.gz"" --output data/MycoCosm/gff/teratosphaeriaceae_sp_nc1134_v1_0.gff_gff_download.gz"
teichospora_sp,teichospora_sp_fl1471_v1_0_genomic.fna,teichospora_sp_fl1471_v1_0_cds_from_gff.fna,teichospora_sp_fl1471_v1_0.gff,teichospora_sp_fl1471_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Currey1/download/Currey1_GeneCatalog_CDS_20180707.fasta.gz"" --output data/MycoCosm/cds/teichospora_sp_fl1471_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Currey1/download/Currey1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/teichospora_sp_fl1471_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Currey1/download/Currey1_GeneCatalog_proteins_20180707.aa.fasta.gz"" --output data/MycoCosm/proteomes/teichospora_sp_fl1471_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Currey1/download/Currey1_GeneCatalog_20180707.gff3.gz"" --output data/MycoCosm/gff/teichospora_sp_fl1471_v1_0.gff_gff_download.gz"
taphrina_populi,taphrina_populi_salicis_cbs419_54_v1_0_genomic.fna,taphrina_populi_salicis_cbs419_54_v1_0_cds_from_gff.fna,taphrina_populi_salicis_cbs419_54_v1_0.gff,taphrina_populi_salicis_cbs419_54_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tappo1/download/Tappo1_GeneCatalog_CDS_20181029.fasta.gz"" --output data/MycoCosm/cds/taphrina_populi_salicis_cbs419_54_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tappo1/download/Tappo1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/taphrina_populi_salicis_cbs419_54_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tappo1/download/Tappo1_GeneCatalog_proteins_20181029.aa.fasta.gz"" --output data/MycoCosm/proteomes/taphrina_populi_salicis_cbs419_54_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Tappo1/download/Tappo1_GeneCatalog_20181029.gff3.gz"" --output data/MycoCosm/gff/taphrina_populi_salicis_cbs419_54_v1_0.gff_gff_download.gz"
talaromyces_sp,talaromyces_sp_hc1_v1_0_genomic.fna,talaromyces_sp_hc1_v1_0_cds_from_gff.fna,talaromyces_sp_hc1_v1_0.gff,talaromyces_sp_hc1_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TalaHC1_1_1/download/TalaHC1_1_1_GeneCatalog_CDS_20210720.fasta.gz"" --output data/MycoCosm/cds/talaromyces_sp_hc1_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TalaHC1_1_1/download/TalaHC1_1_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/talaromyces_sp_hc1_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TalaHC1_1_1/download/TalaHC1_1_1_GeneCatalog_proteins_20210720.aa.fasta.gz"" --output data/MycoCosm/proteomes/talaromyces_sp_hc1_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/TalaHC1_1_1/download/TalaHC1_1_1_GeneCatalog_20210720.gff3.gz"" --output data/MycoCosm/gff/talaromyces_sp_hc1_v1_0.gff_gff_download.gz"
talaromyces_proteolyticus,talaromyces_proteolyticus_pmi_201_v1_0_genomic.fna,talaromyces_proteolyticus_pmi_201_v1_0_cds_from_gff.fna,talaromyces_proteolyticus_pmi_201_v1_0.gff,talaromyces_proteolyticus_pmi_201_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Talpro1/download/Talpro1_GeneCatalog_CDS_20161118.fasta.gz"" --output data/MycoCosm/cds/talaromyces_proteolyticus_pmi_201_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Talpro1/download/Talpro1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/talaromyces_proteolyticus_pmi_201_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Talpro1/download/Talpro1_GeneCatalog_proteins_20161118.aa.fasta.gz"" --output data/MycoCosm/proteomes/talaromyces_proteolyticus_pmi_201_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Talpro1/download/Talpro1_GeneCatalog_20161118.gff3.gz"" --output data/MycoCosm/gff/talaromyces_proteolyticus_pmi_201_v1_0.gff_gff_download.gz"
sugiyamaella_americana,sugiyamaella_americana_nrrl_yb_2067_v1_0_genomic.fna,sugiyamaella_americana_nrrl_yb_2067_v1_0_cds_from_gff.fna,sugiyamaella_americana_nrrl_yb_2067_v1_0.gff,sugiyamaella_americana_nrrl_yb_2067_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sugame1/download/Sugame1_GeneCatalog_CDS_20160411.fasta.gz"" --output data/MycoCosm/cds/sugiyamaella_americana_nrrl_yb_2067_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sugame1/download/Sugame1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/sugiyamaella_americana_nrrl_yb_2067_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sugame1/download/Sugame1_GeneCatalog_proteins_20160411.aa.fasta.gz"" --output data/MycoCosm/proteomes/sugiyamaella_americana_nrrl_yb_2067_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sugame1/download/Sugame1_GeneCatalog_20160411.gff3.gz"" --output data/MycoCosm/gff/sugiyamaella_americana_nrrl_yb_2067_v1_0.gff_gff_download.gz"
stomiopeltis_betulae,stomiopeltis_betulae_cbs114420_v1_0_genomic.fna,stomiopeltis_betulae_cbs114420_v1_0_cds_from_gff.fna,stomiopeltis_betulae_cbs114420_v1_0.gff,stomiopeltis_betulae_cbs114420_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stobe1/download/Stobe1_GeneCatalog_CDS_20180620.fasta.gz"" --output data/MycoCosm/cds/stomiopeltis_betulae_cbs114420_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stobe1/download/Stobe1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/stomiopeltis_betulae_cbs114420_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stobe1/download/Stobe1_GeneCatalog_proteins_20180620.aa.fasta.gz"" --output data/MycoCosm/proteomes/stomiopeltis_betulae_cbs114420_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stobe1/download/Stobe1_GeneCatalog_20180620.gff3.gz"" --output data/MycoCosm/gff/stomiopeltis_betulae_cbs114420_v1_0.gff_gff_download.gz"
starmerella_floricola,starmerella_floricola_cf1_v2_0_genomic.fna,starmerella_floricola_cf1_v2_0_cds_from_gff.fna,starmerella_floricola_cf1_v2_0.gff,starmerella_floricola_cf1_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Staflo2/download/Staflo2_GeneCatalog_CDS_20201013.fasta.gz"" --output data/MycoCosm/cds/starmerella_floricola_cf1_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Staflo2/download/Staflo2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/starmerella_floricola_cf1_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Staflo2/download/Staflo2_GeneCatalog_proteins_20201013.aa.fasta.gz"" --output data/MycoCosm/proteomes/starmerella_floricola_cf1_v2_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Staflo2/download/Staflo2_GeneCatalog_20201013.gff3.gz"" --output data/MycoCosm/gff/starmerella_floricola_cf1_v2_0.gff_gff_download.gz"
starmerella_bombicola,starmerella_bombicola_sb1_v1_0_genomic.fna,starmerella_bombicola_sb1_v1_0_cds_from_gff.fna,starmerella_bombicola_sb1_v1_0.gff,starmerella_bombicola_sb1_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stabo1/download/Stabo1_GeneCatalog_CDS_20210212.fasta.gz"" --output data/MycoCosm/cds/starmerella_bombicola_sb1_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stabo1/download/Stabo1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/starmerella_bombicola_sb1_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stabo1/download/Stabo1_GeneCatalog_proteins_20210212.aa.fasta.gz"" --output data/MycoCosm/proteomes/starmerella_bombicola_sb1_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stabo1/download/Stabo1_GeneCatalog_20210212.gff3.gz"" --output data/MycoCosm/gff/starmerella_bombicola_sb1_v1_0.gff_gff_download.gz"
stachybotrys_elegans,stachybotrys_elegans_mpi_cage_ch_0235_v1_0_genomic.fna,stachybotrys_elegans_mpi_cage_ch_0235_v1_0_cds_from_gff.fna,stachybotrys_elegans_mpi_cage_ch_0235_v1_0.gff,stachybotrys_elegans_mpi_cage_ch_0235_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stael1/download/Stael1_GeneCatalog_CDS_20170424.fasta.gz"" --output data/MycoCosm/cds/stachybotrys_elegans_mpi_cage_ch_0235_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stael1/download/Stael1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/stachybotrys_elegans_mpi_cage_ch_0235_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stael1/download/Stael1_GeneCatalog_proteins_20170424.aa.fasta.gz"" --output data/MycoCosm/proteomes/stachybotrys_elegans_mpi_cage_ch_0235_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Stael1/download/Stael1_GeneCatalog_20170424.gff3.gz"" --output data/MycoCosm/gff/stachybotrys_elegans_mpi_cage_ch_0235_v1_0.gff_gff_download.gz"
sporopachydermia_lactativora,sporopachydermia_lactativora_phaff_68_199_v1_0_genomic.fna,sporopachydermia_lactativora_phaff_68_199_v1_0_cds_from_gff.fna,sporopachydermia_lactativora_phaff_68_199_v1_0.gff,sporopachydermia_lactativora_phaff_68_199_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spola1/download/Spola1_GeneCatalog_CDS_20160222.fasta.gz"" --output data/MycoCosm/cds/sporopachydermia_lactativora_phaff_68_199_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spola1/download/Spola1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/sporopachydermia_lactativora_phaff_68_199_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spola1/download/Spola1_GeneCatalog_proteins_20160222.aa.fasta.gz"" --output data/MycoCosm/proteomes/sporopachydermia_lactativora_phaff_68_199_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spola1/download/Spola1_GeneCatalog_20160222.gff3.gz"" --output data/MycoCosm/gff/sporopachydermia_lactativora_phaff_68_199_v1_0.gff_gff_download.gz"
spathaspora_suhii,spathaspora_suhii_ufmg_hmd_16_2_v1_1_genomic.fna,spathaspora_suhii_ufmg_hmd_16_2_v1_1_cds_from_gff.fna,spathaspora_suhii_ufmg_hmd_16_2_v1_1.gff,spathaspora_suhii_ufmg_hmd_16_2_v1_1,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spasuh1_1/download/Spasuh1_1_GeneCatalog_CDS_20210823.fasta.gz"" --output data/MycoCosm/cds/spathaspora_suhii_ufmg_hmd_16_2_v1_1_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spasuh1_1/download/Spasuh1_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/spathaspora_suhii_ufmg_hmd_16_2_v1_1_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spasuh1_1/download/Spasuh1_1_GeneCatalog_proteins_20210823.aa.fasta.gz"" --output data/MycoCosm/proteomes/spathaspora_suhii_ufmg_hmd_16_2_v1_1.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spasuh1_1/download/Spasuh1_1_GeneCatalog_20210823.gff3.gz"" --output data/MycoCosm/gff/spathaspora_suhii_ufmg_hmd_16_2_v1_1.gff_gff_download.gz"
spathaspora_arborariae,spathaspora_arborariae_ufmg_hmd_19_1_v1_0_genomic.fna,spathaspora_arborariae_ufmg_hmd_19_1_v1_0_cds_from_gff.fna,spathaspora_arborariae_ufmg_hmd_19_1_v1_0.gff,spathaspora_arborariae_ufmg_hmd_19_1_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spaarb1/download/Spaarb1_GeneCatalog_CDS_20180319.fasta.gz"" --output data/MycoCosm/cds/spathaspora_arborariae_ufmg_hmd_19_1_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spaarb1/download/Spaarb1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/spathaspora_arborariae_ufmg_hmd_19_1_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spaarb1/download/Spaarb1_GeneCatalog_proteins_20180319.aa.fasta.gz"" --output data/MycoCosm/proteomes/spathaspora_arborariae_ufmg_hmd_19_1_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Spaarb1/download/Spaarb1_GeneCatalog_20180319.gff3.gz"" --output data/MycoCosm/gff/spathaspora_arborariae_ufmg_hmd_19_1_v1_0.gff_gff_download.gz"
sordaria_humana,sordaria_humana_mpi_sdfr_at_0083_v1_0_genomic.fna,sordaria_humana_mpi_sdfr_at_0083_v1_0_cds_from_gff.fna,sordaria_humana_mpi_sdfr_at_0083_v1_0.gff,sordaria_humana_mpi_sdfr_at_0083_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sorhu1/download/Sorhu1_GeneCatalog_CDS_20190603.fasta.gz"" --output data/MycoCosm/cds/sordaria_humana_mpi_sdfr_at_0083_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sorhu1/download/Sorhu1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/sordaria_humana_mpi_sdfr_at_0083_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sorhu1/download/Sorhu1_GeneCatalog_proteins_20190603.aa.fasta.gz"" --output data/MycoCosm/proteomes/sordaria_humana_mpi_sdfr_at_0083_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sorhu1/download/Sorhu1_GeneCatalog_20190603.gff3.gz"" --output data/MycoCosm/gff/sordaria_humana_mpi_sdfr_at_0083_v1_0.gff_gff_download.gz"
